,time,label,baro,pitch,roll,Yaw,height,Vx,Vy,Vz,battery
648,349.5848970413208,0,619.81,0,179,-179,0,0,0,0,31
649,350.1153929233551,0,619.81,0,179,179,0,0,0,0,31
650,350.7377350330353,0,619.77,0,179,179,0,0,0,0,31
651,351.2540547847748,0,619.86,0,179,179,0,0,0,0,31
652,351.78229689598083,0,619.8,0,179,179,0,0,0,0,31
653,352.32763290405273,0,619.85,0,179,179,0,0,0,0,31
654,352.8791983127594,0,619.85,0,179,179,0,0,0,0,31
655,353.4078001976013,0,619.77,0,179,179,0,0,0,0,31
656,353.93671584129333,0,619.9,0,179,179,0,0,0,0,31
657,354.4783778190613,0,619.94,0,179,179,0,0,0,0,31
658,355.0642161369324,0,619.86,0,179,179,0,0,0,0,31
659,355.5843448638916,0,619.88,0,179,179,0,0,0,0,31
660,356.16371870040894,0,619.92,0,179,179,0,0,0,0,31
661,356.73848128318787,0,619.95,0,179,179,0,0,0,0,31
662,357.27641582489014,0,619.96,0,179,179,0,0,0,0,31
663,357.79248905181885,0,619.94,0,179,179,0,0,0,0,31
664,358.31338453292847,0,619.95,0,179,179,0,0,0,0,31
665,358.8246216773987,0,619.99,0,179,179,0,0,0,0,31
666,359.37464475631714,0,619.98,0,179,179,0,0,0,0,31
667,359.92020750045776,0,619.98,0,179,179,0,0,0,0,31
668,360.46236419677734,0,620.0,0,179,179,0,0,0,0,31
